Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.39742E-3,60.722854217,0.714259693,0.202072539,0.581395349,0
9.41728E-3,61.664582059,0.715014897,0.196891192,0.593023256,0
9.49523E-3,62.614105308,0.717960912,0.191709845,0.604651163,0
9.52508E-3,63.566613653,0.719080949,0.186528497,0.604651163,0
9.52508E-3,64.519121999,0.719080949,0.176165803,0.604651163,0
9.57525E-3,65.476647297,0.720953348,0.176165803,0.627906977,0
9.75207E-3,66.451854561,0.727453563,0.170984456,0.627906977,0
9.79692E-3,67.431547032,0.72907819,0.165803109,0.639534884,0
9.80256E-3,68.41180269,0.729281502,0.160621762,0.651162791,0
9.88823E-3,69.400625347,0.732355458,0.155440415,0.662790698,0
9.91715E-3,70.392340539,0.733385438,0.150259067,0.674418605,0
9.94146E-3,71.386486119,0.73424779,0.14507772,0.686046512,0
9.94951E-3,72.381437238,0.734532996,0.139896373,0.697674419,0
1.00528E-2,74.38166458,0.738161672,0.129533679,0.720930233,0
1.01304E-2,75.394702269,0.740856685,0.124352332,0.73255814,0
1.01655E-2,76.411256611,0.742068623,0.119170984,0.744186047,0
1.02248E-2,77.433741237,0.744099543,0.113989637,0.755813953,0
1.02472E-2,78.458462388,0.744861316,0.10880829,0.76744186,0
1.0409E-2,79.499366916,0.750306318,0.103626943,0.779069767,0
1.04146E-2,81.58173101,0.750490988,0.093264249,0.802325581,0
1.04166E-2,82.623392602,0.750558172,0.088082902,0.813953488,0
1.0422E-2,83.665590678,0.750736492,0.082901554,0.825581395,0
1.05863E-2,84.724218833,0.756136317,0.077720207,0.837209302,0
1.05899E-2,85.783212589,0.756255133,0.07253886,0.848837209,0
1.05899E-2,86.842206344,0.756255133,0.062176166,0.848837209,0
1.06194E-2,87.904141843,0.757209066,0.062176166,0.872093023,0
1.06428E-2,88.968417721,0.757965323,0.056994819,0.88372093,0
1.07006E-2,90.038479084,0.759824721,0.051813472,0.895348837,0
1.079E-2,91.117477065,0.762668827,0.046632124,0.906976744,0
1.079E-2,92.196475047,0.762668827,0.03626943,0.906976744,0
1.07946E-2,93.275930485,0.762813505,0.03626943,0.930232558,0
1.08112E-2,94.357052791,0.763339931,0.031088083,0.941860465,0
1.08112E-2,95.438175098,0.763339931,0.020725389,0.941860465,0
1.10891E-2,96.547086683,0.771946138,0.020725389,0.965116279,0
1.11186E-2,97.65894826,0.772841158,0.015544041,0.976744186,0
1.1419E-2,98.800849055,0.781757377,0.010362694,0.988372093,0
1.19915E-2,100,0.797792735,0.005181347,1,0
